geometry_id,mesh_id,clscale,clmax,mesh_filepath
spheroid_rx_2.297_rz_7.283,spheroid_rx_2.297_rz_7.283_NTheta_0,,,
spheroid_rx_5.253_rz_7.272,spheroid_rx_5.253_rz_7.272_NTheta_0,,,
spheroid_rx_2.552_rz_2.433,spheroid_rx_2.552_rz_2.433_NTheta_0,,,
spheroid_rx_3.451_rz_5.535,spheroid_rx_3.451_rz_5.535_NTheta_0,,,
spheroid_rx_1.684_rz_9.511,spheroid_rx_1.684_rz_9.511_NTheta_0,,,
spheroid_rx_9.958_rz_5.044,spheroid_rx_9.958_rz_5.044_NTheta_0,,,
spheroid_rx_7.607_rz_7.727,spheroid_rx_7.607_rz_7.727_NTheta_0,,,
spheroid_rx_2.7_rz_0.552,spheroid_rx_2.7_rz_0.552_NTheta_0,,,
spheroid_rx_1.614_rz_6.883,spheroid_rx_1.614_rz_6.883_NTheta_0,,,
spheroid_rx_6.116_rz_1.816,spheroid_rx_6.116_rz_1.816_NTheta_0,,,
spheroid_rx_4.253_rz_4.145,spheroid_rx_4.253_rz_4.145_NTheta_0,,,
spheroid_rx_6.575_rz_0.03,spheroid_rx_6.575_rz_0.03_NTheta_0,,,
spheroid_rx_8.916_rz_2.706,spheroid_rx_8.916_rz_2.706_NTheta_0,,,
spheroid_rx_2.859_rz_4.588,spheroid_rx_2.859_rz_4.588_NTheta_0,,,
spheroid_rx_0.459_rz_6.602,spheroid_rx_0.459_rz_6.602_NTheta_0,,,
spheroid_rx_5.507_rz_0.057,spheroid_rx_5.507_rz_0.057_NTheta_0,,,
spheroid_rx_1.612_rz_6.824,spheroid_rx_1.612_rz_6.824_NTheta_0,,,
spheroid_rx_1.131_rz_0.723,spheroid_rx_1.131_rz_0.723_NTheta_0,,,
spheroid_rx_0.434_rz_1.355,spheroid_rx_0.434_rz_1.355_NTheta_0,,,
spheroid_rx_0.8_rz_1.141,spheroid_rx_0.8_rz_1.141_NTheta_0,,,
spheroid_rx_2.959_rz_8.811,spheroid_rx_2.959_rz_8.811_NTheta_0,,,
spheroid_rx_5.427_rz_8.881,spheroid_rx_5.427_rz_8.881_NTheta_0,,,
spheroid_rx_9.235_rz_7.449,spheroid_rx_9.235_rz_7.449_NTheta_0,,,
spheroid_rx_6.677_rz_4.063,spheroid_rx_6.677_rz_4.063_NTheta_0,,,
spheroid_rx_4.593_rz_3.069,spheroid_rx_4.593_rz_3.069_NTheta_0,,,
spheroid_rx_3.037_rz_9.938,spheroid_rx_3.037_rz_9.938_NTheta_0,,,
spheroid_rx_4.106_rz_7.809,spheroid_rx_4.106_rz_7.809_NTheta_0,,,
spheroid_rx_7.853_rz_2.656,spheroid_rx_7.853_rz_2.656_NTheta_0,,,
spheroid_rx_6.596_rz_5.604,spheroid_rx_6.596_rz_5.604_NTheta_0,,,
spheroid_rx_3.581_rz_7.378,spheroid_rx_3.581_rz_7.378_NTheta_0,,,
spheroid_rx_5.309_rz_7.081,spheroid_rx_5.309_rz_7.081_NTheta_0,,,
spheroid_rx_3.471_rz_2.942,spheroid_rx_3.471_rz_2.942_NTheta_0,,,
spheroid_rx_9.837_rz_4.544,spheroid_rx_9.837_rz_4.544_NTheta_0,,,
spheroid_rx_2.481_rz_6.803,spheroid_rx_2.481_rz_6.803_NTheta_0,,,
spheroid_rx_7.004_rz_2.852,spheroid_rx_7.004_rz_2.852_NTheta_0,,,
spheroid_rx_1.602_rz_0.936,spheroid_rx_1.602_rz_0.936_NTheta_0,,,
spheroid_rx_5.603_rz_0.139,spheroid_rx_5.603_rz_0.139_NTheta_0,,,
spheroid_rx_7.524_rz_1.919,spheroid_rx_7.524_rz_1.919_NTheta_0,,,
spheroid_rx_3.717_rz_1.876,spheroid_rx_3.717_rz_1.876_NTheta_0,,,
spheroid_rx_1.844_rz_5.75,spheroid_rx_1.844_rz_5.75_NTheta_0,,,
spheroid_rx_3.888_rz_6.527,spheroid_rx_3.888_rz_6.527_NTheta_0,,,
spheroid_rx_9.658_rz_7.132,spheroid_rx_9.658_rz_7.132_NTheta_0,,,
spheroid_rx_1.962_rz_8.928,spheroid_rx_1.962_rz_8.928_NTheta_0,,,
spheroid_rx_4.039_rz_3.067,spheroid_rx_4.039_rz_3.067_NTheta_0,,,
spheroid_rx_4.653_rz_8.29,spheroid_rx_4.653_rz_8.29_NTheta_0,,,
spheroid_rx_3.049_rz_5.839,spheroid_rx_3.049_rz_5.839_NTheta_0,,,
spheroid_rx_1.19_rz_8.688,spheroid_rx_1.19_rz_8.688_NTheta_0,,,
spheroid_rx_8.233_rz_4.912,spheroid_rx_8.233_rz_4.912_NTheta_0,,,
spheroid_rx_8.338_rz_3.047,spheroid_rx_8.338_rz_3.047_NTheta_0,,,
spheroid_rx_5.353_rz_6.387,spheroid_rx_5.353_rz_6.387_NTheta_0,,,
spheroid_rx_4.923_rz_4.561,spheroid_rx_4.923_rz_4.561_NTheta_0,,,
spheroid_rx_6.973_rz_6.347,spheroid_rx_6.973_rz_6.347_NTheta_0,,,
spheroid_rx_3.275_rz_9.624,spheroid_rx_3.275_rz_9.624_NTheta_0,,,
spheroid_rx_6.752_rz_6.444,spheroid_rx_6.752_rz_6.444_NTheta_0,,,
spheroid_rx_4.761_rz_9.51,spheroid_rx_4.761_rz_9.51_NTheta_0,,,
spheroid_rx_7.512_rz_9.538,spheroid_rx_7.512_rz_9.538_NTheta_0,,,
spheroid_rx_7.919_rz_4.921,spheroid_rx_7.919_rz_4.921_NTheta_0,,,
spheroid_rx_2.037_rz_5.956,spheroid_rx_2.037_rz_5.956_NTheta_0,,,
spheroid_rx_5.148_rz_7.615,spheroid_rx_5.148_rz_7.615_NTheta_0,,,
spheroid_rx_8.06_rz_0.289,spheroid_rx_8.06_rz_0.289_NTheta_0,,,
spheroid_rx_2.241_rz_0.754,spheroid_rx_2.241_rz_0.754_NTheta_0,,,
spheroid_rx_7.538_rz_7.865,spheroid_rx_7.538_rz_7.865_NTheta_0,,,
spheroid_rx_9.17_rz_1.871,spheroid_rx_9.17_rz_1.871_NTheta_0,,,
spheroid_rx_4.603_rz_2.208,spheroid_rx_4.603_rz_2.208_NTheta_0,,,
spheroid_rx_3.615_rz_7.043,spheroid_rx_3.615_rz_7.043_NTheta_0,,,
spheroid_rx_2.692_rz_0.944,spheroid_rx_2.692_rz_0.944_NTheta_0,,,
spheroid_rx_4.448_rz_5.84,spheroid_rx_4.448_rz_5.84_NTheta_0,,,
spheroid_rx_1.942_rz_6.875,spheroid_rx_1.942_rz_6.875_NTheta_0,,,
spheroid_rx_1.372_rz_9.426,spheroid_rx_1.372_rz_9.426_NTheta_0,,,
spheroid_rx_0.179_rz_5.702,spheroid_rx_0.179_rz_5.702_NTheta_0,,,
spheroid_rx_7.332_rz_5.42,spheroid_rx_7.332_rz_5.42_NTheta_0,,,
spheroid_rx_9.493_rz_6.552,spheroid_rx_9.493_rz_6.552_NTheta_0,,,
spheroid_rx_0.11_rz_6.335,spheroid_rx_0.11_rz_6.335_NTheta_0,,,
spheroid_rx_2.191_rz_7.511,spheroid_rx_2.191_rz_7.511_NTheta_0,,,
spheroid_rx_5.136_rz_3.448,spheroid_rx_5.136_rz_3.448_NTheta_0,,,
spheroid_rx_5.054_rz_1.839,spheroid_rx_5.054_rz_1.839_NTheta_0,,,
spheroid_rx_3.508_rz_3.699,spheroid_rx_3.508_rz_3.699_NTheta_0,,,
spheroid_rx_4.144_rz_5.843,spheroid_rx_4.144_rz_5.843_NTheta_0,,,
spheroid_rx_3.258_rz_4.979,spheroid_rx_3.258_rz_4.979_NTheta_0,,,
spheroid_rx_8.975_rz_5.155,spheroid_rx_8.975_rz_5.155_NTheta_0,,,
spheroid_rx_2.373_rz_8.825,spheroid_rx_2.373_rz_8.825_NTheta_0,,,
spheroid_rx_5.639_rz_3.988,spheroid_rx_5.639_rz_3.988_NTheta_0,,,
spheroid_rx_9.277_rz_2.033,spheroid_rx_9.277_rz_2.033_NTheta_0,,,
spheroid_rx_3.39_rz_8.332,spheroid_rx_3.39_rz_8.332_NTheta_0,,,
spheroid_rx_9.717_rz_3.08,spheroid_rx_9.717_rz_3.08_NTheta_0,,,
spheroid_rx_8.912_rz_8.104,spheroid_rx_8.912_rz_8.104_NTheta_0,,,
spheroid_rx_1.651_rz_3.448,spheroid_rx_1.651_rz_3.448_NTheta_0,,,
spheroid_rx_8.965_rz_0.981,spheroid_rx_8.965_rz_0.981_NTheta_0,,,
spheroid_rx_0.116_rz_3.408,spheroid_rx_0.116_rz_3.408_NTheta_0,,,
spheroid_rx_3.165_rz_0.623,spheroid_rx_3.165_rz_0.623_NTheta_0,,,
spheroid_rx_2.235_rz_3.516,spheroid_rx_2.235_rz_3.516_NTheta_0,,,
spheroid_rx_2.333_rz_2.199,spheroid_rx_2.333_rz_2.199_NTheta_0,,,
spheroid_rx_8.23_rz_7.101,spheroid_rx_8.23_rz_7.101_NTheta_0,,,
spheroid_rx_0.114_rz_2.919,spheroid_rx_0.114_rz_2.919_NTheta_0,,,
spheroid_rx_0.58_rz_4.107,spheroid_rx_0.58_rz_4.107_NTheta_0,,,
spheroid_rx_3.894_rz_2.966,spheroid_rx_3.894_rz_2.966_NTheta_0,,,
spheroid_rx_3.628_rz_5.23,spheroid_rx_3.628_rz_5.23_NTheta_0,,,
spheroid_rx_3.355_rz_1.471,spheroid_rx_3.355_rz_1.471_NTheta_0,,,
spheroid_rx_1.927_rz_1.582,spheroid_rx_1.927_rz_1.582_NTheta_0,,,
spheroid_rx_0.174_rz_1.146,spheroid_rx_0.174_rz_1.146_NTheta_0,,,
spheroid_rx_0.493_rz_0.306,spheroid_rx_0.493_rz_0.306_NTheta_0,,,
spheroid_rx_5.053_rz_3.483,spheroid_rx_5.053_rz_3.483_NTheta_0,,,
spheroid_rx_2.87_rz_5.28,spheroid_rx_2.87_rz_5.28_NTheta_0,,,
spheroid_rx_9.573_rz_7.699,spheroid_rx_9.573_rz_7.699_NTheta_0,,,
spheroid_rx_5.308_rz_6.851,spheroid_rx_5.308_rz_6.851_NTheta_0,,,
spheroid_rx_4.326_rz_6.798,spheroid_rx_4.326_rz_6.798_NTheta_0,,,
spheroid_rx_9.806_rz_7.443,spheroid_rx_9.806_rz_7.443_NTheta_0,,,
spheroid_rx_5.876_rz_8.125,spheroid_rx_5.876_rz_8.125_NTheta_0,,,
spheroid_rx_8.186_rz_3.957,spheroid_rx_8.186_rz_3.957_NTheta_0,,,
spheroid_rx_4.166_rz_1.689,spheroid_rx_4.166_rz_1.689_NTheta_0,,,
spheroid_rx_4.834_rz_5.174,spheroid_rx_4.834_rz_5.174_NTheta_0,,,
spheroid_rx_4.393_rz_7.414,spheroid_rx_4.393_rz_7.414_NTheta_0,,,
spheroid_rx_4.807_rz_8.246,spheroid_rx_4.807_rz_8.246_NTheta_0,,,
spheroid_rx_3.91_rz_2.95,spheroid_rx_3.91_rz_2.95_NTheta_0,,,
spheroid_rx_6.893_rz_7.462,spheroid_rx_6.893_rz_7.462_NTheta_0,,,
spheroid_rx_4.24_rz_5.714,spheroid_rx_4.24_rz_5.714_NTheta_0,,,
spheroid_rx_3.827_rz_2.551,spheroid_rx_3.827_rz_2.551_NTheta_0,,,
spheroid_rx_0.408_rz_4.395,spheroid_rx_0.408_rz_4.395_NTheta_0,,,
spheroid_rx_6.993_rz_0.482,spheroid_rx_6.993_rz_0.482_NTheta_0,,,
spheroid_rx_9.144_rz_4.226,spheroid_rx_9.144_rz_4.226_NTheta_0,,,
spheroid_rx_9.813_rz_9.821,spheroid_rx_9.813_rz_9.821_NTheta_0,,,
spheroid_rx_9.99_rz_6.068,spheroid_rx_9.99_rz_6.068_NTheta_0,,,
spheroid_rx_3.872_rz_0.214,spheroid_rx_3.872_rz_0.214_NTheta_0,,,
spheroid_rx_6.238_rz_8.648,spheroid_rx_6.238_rz_8.648_NTheta_0,,,
spheroid_rx_7.685_rz_1.308,spheroid_rx_7.685_rz_1.308_NTheta_0,,,
spheroid_rx_6.419_rz_6.965,spheroid_rx_6.419_rz_6.965_NTheta_0,,,
spheroid_rx_2.175_rz_4.909,spheroid_rx_2.175_rz_4.909_NTheta_0,,,
spheroid_rx_3.304_rz_2.279,spheroid_rx_3.304_rz_2.279_NTheta_0,,,
spheroid_rx_1.51_rz_8.529,spheroid_rx_1.51_rz_8.529_NTheta_0,,,
spheroid_rx_3.603_rz_7.32,spheroid_rx_3.603_rz_7.32_NTheta_0,,,
spheroid_rx_1.408_rz_9.053,spheroid_rx_1.408_rz_9.053_NTheta_0,,,
spheroid_rx_1.369_rz_2.209,spheroid_rx_1.369_rz_2.209_NTheta_0,,,
spheroid_rx_4.773_rz_8.266,spheroid_rx_4.773_rz_8.266_NTheta_0,,,
spheroid_rx_0.172_rz_8.51,spheroid_rx_0.172_rz_8.51_NTheta_0,,,
spheroid_rx_1.693_rz_4.468,spheroid_rx_1.693_rz_4.468_NTheta_0,,,
spheroid_rx_3.318_rz_0.054,spheroid_rx_3.318_rz_0.054_NTheta_0,,,
spheroid_rx_8.312_rz_7.772,spheroid_rx_8.312_rz_7.772_NTheta_0,,,
spheroid_rx_8.756_rz_8.011,spheroid_rx_8.756_rz_8.011_NTheta_0,,,
spheroid_rx_9.182_rz_2.196,spheroid_rx_9.182_rz_2.196_NTheta_0,,,
spheroid_rx_9.262_rz_2.57,spheroid_rx_9.262_rz_2.57_NTheta_0,,,
spheroid_rx_8.004_rz_6.815,spheroid_rx_8.004_rz_6.815_NTheta_0,,,
spheroid_rx_2.677_rz_2.959,spheroid_rx_2.677_rz_2.959_NTheta_0,,,
spheroid_rx_4.526_rz_7.145,spheroid_rx_4.526_rz_7.145_NTheta_0,,,
spheroid_rx_2.69_rz_3.255,spheroid_rx_2.69_rz_3.255_NTheta_0,,,
spheroid_rx_0.079_rz_1.864,spheroid_rx_0.079_rz_1.864_NTheta_0,,,
spheroid_rx_7.895_rz_3.846,spheroid_rx_7.895_rz_3.846_NTheta_0,,,
spheroid_rx_4.105_rz_2.324,spheroid_rx_4.105_rz_2.324_NTheta_0,,,
spheroid_rx_9.744_rz_8.804,spheroid_rx_9.744_rz_8.804_NTheta_0,,,
spheroid_rx_5.802_rz_5.038,spheroid_rx_5.802_rz_5.038_NTheta_0,,,
spheroid_rx_4.054_rz_5.712,spheroid_rx_4.054_rz_5.712_NTheta_0,,,
spheroid_rx_1.366_rz_9.583,spheroid_rx_1.366_rz_9.583_NTheta_0,,,
spheroid_rx_3.115_rz_7.368,spheroid_rx_3.115_rz_7.368_NTheta_0,,,
spheroid_rx_5.298_rz_4.532,spheroid_rx_5.298_rz_4.532_NTheta_0,,,
spheroid_rx_5.412_rz_0.791,spheroid_rx_5.412_rz_0.791_NTheta_0,,,
spheroid_rx_5.476_rz_4.61,spheroid_rx_5.476_rz_4.61_NTheta_0,,,
spheroid_rx_3.688_rz_2.664,spheroid_rx_3.688_rz_2.664_NTheta_0,,,
spheroid_rx_4.697_rz_7.505,spheroid_rx_4.697_rz_7.505_NTheta_0,,,
spheroid_rx_6.709_rz_3.845,spheroid_rx_6.709_rz_3.845_NTheta_0,,,
spheroid_rx_0.7_rz_8.025,spheroid_rx_0.7_rz_8.025_NTheta_0,,,
spheroid_rx_1.211_rz_4.602,spheroid_rx_1.211_rz_4.602_NTheta_0,,,
spheroid_rx_3.814_rz_2.3,spheroid_rx_3.814_rz_2.3_NTheta_0,,,
spheroid_rx_9.824_rz_2.693,spheroid_rx_9.824_rz_2.693_NTheta_0,,,
spheroid_rx_0.896_rz_4.597,spheroid_rx_0.896_rz_4.597_NTheta_0,,,
spheroid_rx_5.058_rz_8.814,spheroid_rx_5.058_rz_8.814_NTheta_0,,,
spheroid_rx_3.522_rz_6.035,spheroid_rx_3.522_rz_6.035_NTheta_0,,,
spheroid_rx_2.848_rz_7.981,spheroid_rx_2.848_rz_7.981_NTheta_0,,,
spheroid_rx_3.064_rz_9.531,spheroid_rx_3.064_rz_9.531_NTheta_0,,,
spheroid_rx_3.809_rz_0.909,spheroid_rx_3.809_rz_0.909_NTheta_0,,,
spheroid_rx_9.712_rz_7.467,spheroid_rx_9.712_rz_7.467_NTheta_0,,,
spheroid_rx_3.24_rz_4.01,spheroid_rx_3.24_rz_4.01_NTheta_0,,,
spheroid_rx_4.282_rz_8.075,spheroid_rx_4.282_rz_8.075_NTheta_0,,,
spheroid_rx_3.208_rz_7.994,spheroid_rx_3.208_rz_7.994_NTheta_0,,,
spheroid_rx_5.408_rz_4.782,spheroid_rx_5.408_rz_4.782_NTheta_0,,,
spheroid_rx_3.454_rz_1.547,spheroid_rx_3.454_rz_1.547_NTheta_0,,,
spheroid_rx_8.419_rz_2.6,spheroid_rx_8.419_rz_2.6_NTheta_0,,,
spheroid_rx_3.388_rz_2.854,spheroid_rx_3.388_rz_2.854_NTheta_0,,,
spheroid_rx_0.331_rz_5.894,spheroid_rx_0.331_rz_5.894_NTheta_0,,,
spheroid_rx_9.991_rz_6.509,spheroid_rx_9.991_rz_6.509_NTheta_0,,,
spheroid_rx_6.127_rz_1.625,spheroid_rx_6.127_rz_1.625_NTheta_0,,,
spheroid_rx_5.093_rz_6.154,spheroid_rx_5.093_rz_6.154_NTheta_0,,,
spheroid_rx_2.485_rz_1.481,spheroid_rx_2.485_rz_1.481_NTheta_0,,,
spheroid_rx_1.422_rz_8.788,spheroid_rx_1.422_rz_8.788_NTheta_0,,,
spheroid_rx_8.643_rz_1.441,spheroid_rx_8.643_rz_1.441_NTheta_0,,,
spheroid_rx_4.813_rz_3.812,spheroid_rx_4.813_rz_3.812_NTheta_0,,,
spheroid_rx_3.656_rz_6.295,spheroid_rx_3.656_rz_6.295_NTheta_0,,,
spheroid_rx_6.526_rz_5.737,spheroid_rx_6.526_rz_5.737_NTheta_0,,,
spheroid_rx_2.67_rz_0.201,spheroid_rx_2.67_rz_0.201_NTheta_0,,,
spheroid_rx_4.209_rz_2.644,spheroid_rx_4.209_rz_2.644_NTheta_0,,,
spheroid_rx_5.062_rz_7.564,spheroid_rx_5.062_rz_7.564_NTheta_0,,,
spheroid_rx_3.079_rz_8.563,spheroid_rx_3.079_rz_8.563_NTheta_0,,,
spheroid_rx_6.789_rz_9.833,spheroid_rx_6.789_rz_9.833_NTheta_0,,,
spheroid_rx_7.791_rz_5.271,spheroid_rx_7.791_rz_5.271_NTheta_0,,,
spheroid_rx_2.455_rz_4.869,spheroid_rx_2.455_rz_4.869_NTheta_0,,,
spheroid_rx_2.873_rz_7.65,spheroid_rx_2.873_rz_7.65_NTheta_0,,,
spheroid_rx_0.728_rz_9.605,spheroid_rx_0.728_rz_9.605_NTheta_0,,,
spheroid_rx_4.758_rz_8.062,spheroid_rx_4.758_rz_8.062_NTheta_0,,,
spheroid_rx_8.477_rz_5.457,spheroid_rx_8.477_rz_5.457_NTheta_0,,,
spheroid_rx_5.616_rz_7.618,spheroid_rx_5.616_rz_7.618_NTheta_0,,,
spheroid_rx_4.443_rz_3.686,spheroid_rx_4.443_rz_3.686_NTheta_0,,,
spheroid_rx_5.473_rz_1.09,spheroid_rx_5.473_rz_1.09_NTheta_0,,,
spheroid_rx_7.245_rz_6.855,spheroid_rx_7.245_rz_6.855_NTheta_0,,,
spheroid_rx_0.569_rz_3.336,spheroid_rx_0.569_rz_3.336_NTheta_0,,,
spheroid_rx_6.493_rz_8.425,spheroid_rx_6.493_rz_8.425_NTheta_0,,,
spheroid_rx_3.049_rz_4.022,spheroid_rx_3.049_rz_4.022_NTheta_0,,,
spheroid_rx_0.055_rz_4.929,spheroid_rx_0.055_rz_4.929_NTheta_0,,,
spheroid_rx_5.388_rz_8.471,spheroid_rx_5.388_rz_8.471_NTheta_0,,,
spheroid_rx_4.586_rz_2.489,spheroid_rx_4.586_rz_2.489_NTheta_0,,,
spheroid_rx_9.005_rz_7.073,spheroid_rx_9.005_rz_7.073_NTheta_0,,,
spheroid_rx_4.25_rz_9.626,spheroid_rx_4.25_rz_9.626_NTheta_0,,,
spheroid_rx_4.011_rz_0.155,spheroid_rx_4.011_rz_0.155_NTheta_0,,,
spheroid_rx_3.996_rz_7.315,spheroid_rx_3.996_rz_7.315_NTheta_0,,,
spheroid_rx_8.608_rz_2.67,spheroid_rx_8.608_rz_2.67_NTheta_0,,,
spheroid_rx_6.146_rz_7.9,spheroid_rx_6.146_rz_7.9_NTheta_0,,,
spheroid_rx_7.174_rz_4.446,spheroid_rx_7.174_rz_4.446_NTheta_0,,,
spheroid_rx_8.868_rz_0.644,spheroid_rx_8.868_rz_0.644_NTheta_0,,,
spheroid_rx_4.056_rz_9.263,spheroid_rx_4.056_rz_9.263_NTheta_0,,,
spheroid_rx_3.686_rz_0.084,spheroid_rx_3.686_rz_0.084_NTheta_0,,,
spheroid_rx_8.941_rz_8.298,spheroid_rx_8.941_rz_8.298_NTheta_0,,,
spheroid_rx_9.914_rz_3.729,spheroid_rx_9.914_rz_3.729_NTheta_0,,,
spheroid_rx_1.403_rz_6.436,spheroid_rx_1.403_rz_6.436_NTheta_0,,,
spheroid_rx_2.347_rz_8.909,spheroid_rx_2.347_rz_8.909_NTheta_0,,,
spheroid_rx_7.439_rz_7.33,spheroid_rx_7.439_rz_7.33_NTheta_0,,,
,,,,
spheroid_rx_8.84_rz_9.273,spheroid_rx_8.84_rz_9.273_NTheta_0,,,
spheroid_rx_0.751_rz_7.007,spheroid_rx_0.751_rz_7.007_NTheta_0,,,
spheroid_rx_4.262_rz_4.172,spheroid_rx_4.262_rz_4.172_NTheta_0,,,
spheroid_rx_7.72_rz_3.48,spheroid_rx_7.72_rz_3.48_NTheta_0,,,
spheroid_rx_4.643_rz_1.189,spheroid_rx_4.643_rz_1.189_NTheta_0,,,
spheroid_rx_3.213_rz_2.163,spheroid_rx_3.213_rz_2.163_NTheta_0,,,
spheroid_rx_0.282_rz_4.342,spheroid_rx_0.282_rz_4.342_NTheta_0,,,
spheroid_rx_8.819_rz_9.343,spheroid_rx_8.819_rz_9.343_NTheta_0,,,
spheroid_rx_3.289_rz_4.721,spheroid_rx_3.289_rz_4.721_NTheta_0,,,
spheroid_rx_4.837_rz_7.34,spheroid_rx_4.837_rz_7.34_NTheta_0,,,
spheroid_rx_9.26_rz_9.08,spheroid_rx_9.26_rz_9.08_NTheta_0,,,
spheroid_rx_5.8_rz_5.938,spheroid_rx_5.8_rz_5.938_NTheta_0,,,
spheroid_rx_2.899_rz_6.543,spheroid_rx_2.899_rz_6.543_NTheta_0,,,
spheroid_rx_8.877_rz_9.447,spheroid_rx_8.877_rz_9.447_NTheta_0,,,
spheroid_rx_5.859_rz_1.907,spheroid_rx_5.859_rz_1.907_NTheta_0,,,
spheroid_rx_0.618_rz_6.518,spheroid_rx_0.618_rz_6.518_NTheta_0,,,
spheroid_rx_0.404_rz_7.959,spheroid_rx_0.404_rz_7.959_NTheta_0,,,
spheroid_rx_9.247_rz_2.699,spheroid_rx_9.247_rz_2.699_NTheta_0,,,
spheroid_rx_1.405_rz_0.551,spheroid_rx_1.405_rz_0.551_NTheta_0,,,
spheroid_rx_8.076_rz_5.215,spheroid_rx_8.076_rz_5.215_NTheta_0,,,
spheroid_rx_9.229_rz_3.786,spheroid_rx_9.229_rz_3.786_NTheta_0,,,
spheroid_rx_2.24_rz_2.129,spheroid_rx_2.24_rz_2.129_NTheta_0,,,
spheroid_rx_1.259_rz_4.812,spheroid_rx_1.259_rz_4.812_NTheta_0,,,
spheroid_rx_1.882_rz_0.869,spheroid_rx_1.882_rz_0.869_NTheta_0,,,
spheroid_rx_5.98_rz_4.517,spheroid_rx_5.98_rz_4.517_NTheta_0,,,
spheroid_rx_6.476_rz_8.834,spheroid_rx_6.476_rz_8.834_NTheta_0,,,
spheroid_rx_7.795_rz_1.54,spheroid_rx_7.795_rz_1.54_NTheta_0,,,
spheroid_rx_2.308_rz_4.002,spheroid_rx_2.308_rz_4.002_NTheta_0,,,
spheroid_rx_3.468_rz_0.908,spheroid_rx_3.468_rz_0.908_NTheta_0,,,
spheroid_rx_1.746_rz_9.043,spheroid_rx_1.746_rz_9.043_NTheta_0,,,
spheroid_rx_5.616_rz_2.136,spheroid_rx_5.616_rz_2.136_NTheta_0,,,
spheroid_rx_2.37_rz_0.919,spheroid_rx_2.37_rz_0.919_NTheta_0,,,
spheroid_rx_8.032_rz_4.621,spheroid_rx_8.032_rz_4.621_NTheta_0,,,
spheroid_rx_0.062_rz_8.611,spheroid_rx_0.062_rz_8.611_NTheta_0,,,
spheroid_rx_7.676_rz_0.883,spheroid_rx_7.676_rz_0.883_NTheta_0,,,
spheroid_rx_3.666_rz_4.768,spheroid_rx_3.666_rz_4.768_NTheta_0,,,
spheroid_rx_6.86_rz_3.116,spheroid_rx_6.86_rz_3.116_NTheta_0,,,
spheroid_rx_7.56_rz_5.467,spheroid_rx_7.56_rz_5.467_NTheta_0,,,
spheroid_rx_2.045_rz_1.937,spheroid_rx_2.045_rz_1.937_NTheta_0,,,
spheroid_rx_1.649_rz_7.582,spheroid_rx_1.649_rz_7.582_NTheta_0,,,
spheroid_rx_2.206_rz_6.107,spheroid_rx_2.206_rz_6.107_NTheta_0,,,
spheroid_rx_5.916_rz_7.363,spheroid_rx_5.916_rz_7.363_NTheta_0,,,
spheroid_rx_1.252_rz_6.624,spheroid_rx_1.252_rz_6.624_NTheta_0,,,
spheroid_rx_0.736_rz_1.517,spheroid_rx_0.736_rz_1.517_NTheta_0,,,
spheroid_rx_4.36_rz_1.22,spheroid_rx_4.36_rz_1.22_NTheta_0,,,
spheroid_rx_8.704_rz_3.72,spheroid_rx_8.704_rz_3.72_NTheta_0,,,
spheroid_rx_8.223_rz_8.1,spheroid_rx_8.223_rz_8.1_NTheta_0,,,
spheroid_rx_0.212_rz_6.869,spheroid_rx_0.212_rz_6.869_NTheta_0,,,
spheroid_rx_2.286_rz_9.371,spheroid_rx_2.286_rz_9.371_NTheta_0,,,
spheroid_rx_6.133_rz_1.72,spheroid_rx_6.133_rz_1.72_NTheta_0,,,
spheroid_rx_5.811_rz_2.413,spheroid_rx_5.811_rz_2.413_NTheta_0,,,
spheroid_rx_1.487_rz_4.136,spheroid_rx_1.487_rz_4.136_NTheta_0,,,
spheroid_rx_1.746_rz_8.098,spheroid_rx_1.746_rz_8.098_NTheta_0,,,
spheroid_rx_8.811_rz_6.363,spheroid_rx_8.811_rz_6.363_NTheta_0,,,
spheroid_rx_3.24_rz_1.574,spheroid_rx_3.24_rz_1.574_NTheta_0,,,
spheroid_rx_2.57_rz_9.872,spheroid_rx_2.57_rz_9.872_NTheta_0,,,
spheroid_rx_8.531_rz_5.458,spheroid_rx_8.531_rz_5.458_NTheta_0,,,
spheroid_rx_0.749_rz_2.584,spheroid_rx_0.749_rz_2.584_NTheta_0,,,
spheroid_rx_5.824_rz_4.292,spheroid_rx_5.824_rz_4.292_NTheta_0,,,
spheroid_rx_7.983_rz_0.652,spheroid_rx_7.983_rz_0.652_NTheta_0,,,
spheroid_rx_6.169_rz_3.949,spheroid_rx_6.169_rz_3.949_NTheta_0,,,
spheroid_rx_3.8_rz_5.003,spheroid_rx_3.8_rz_5.003_NTheta_0,,,
spheroid_rx_2.936_rz_1.204,spheroid_rx_2.936_rz_1.204_NTheta_0,,,
spheroid_rx_6.613_rz_7.708,spheroid_rx_6.613_rz_7.708_NTheta_0,,,
spheroid_rx_4.608_rz_1.02,spheroid_rx_4.608_rz_1.02_NTheta_0,,,
spheroid_rx_6.406_rz_1.133,spheroid_rx_6.406_rz_1.133_NTheta_0,,,
spheroid_rx_3.038_rz_3.45,spheroid_rx_3.038_rz_3.45_NTheta_0,,,
spheroid_rx_0.13_rz_3.77,spheroid_rx_0.13_rz_3.77_NTheta_0,,,
