simulation_id,simulation_type,mesh_id,material_surr,material_particle,simulation_result_filepath,tolerance,start_times,end_times,RelOrient_id
vac__SiN_spheroid_rx_4.64_rz_8.19_NTheta_0_.tmatrix_smarties._,tmatrix_smarties,spheroid_rx_4.64_rz_8.19_NTheta_0,vac,SiN,/home/melzouka/elzouka_codes_library/Python/SphEM/results/compare_Tmatrix_scattering_fixed_tmatrix_fixed_mesh____test_datastructure/spheroid//vac__SiN_spheroid_rx_4.64_rz_8.19_NTheta_0_.tmatrix_smarties._*.HDF5,0.0,To be coded,To be coded,
vac__SiN_spheroid_rx_0.739_rz_2.213_NTheta_0_.tmatrix_smarties._,tmatrix_smarties,spheroid_rx_0.739_rz_2.213_NTheta_0,vac,SiN,/home/melzouka/elzouka_codes_library/Python/SphEM/results/compare_Tmatrix_scattering_fixed_tmatrix_fixed_mesh____test_datastructure/spheroid//vac__SiN_spheroid_rx_0.739_rz_2.213_NTheta_0_.tmatrix_smarties._*.HDF5,0.0,To be coded,To be coded,
vac__SiN_spheroid_rx_1.839_rz_6.932_NTheta_0_.tmatrix_smarties._,tmatrix_smarties,spheroid_rx_1.839_rz_6.932_NTheta_0,vac,SiN,/home/melzouka/elzouka_codes_library/Python/SphEM/results/compare_Tmatrix_scattering_fixed_tmatrix_fixed_mesh____test_datastructure/spheroid//vac__SiN_spheroid_rx_1.839_rz_6.932_NTheta_0_.tmatrix_smarties._*.HDF5,0.0,To be coded,To be coded,
vac__SiN_spheroid_rx_1.151_rz_5.711_NTheta_0_.tmatrix_smarties._,tmatrix_smarties,spheroid_rx_1.151_rz_5.711_NTheta_0,vac,SiN,/home/melzouka/elzouka_codes_library/Python/SphEM/results/compare_Tmatrix_scattering_fixed_tmatrix_fixed_mesh____test_datastructure/spheroid//vac__SiN_spheroid_rx_1.151_rz_5.711_NTheta_0_.tmatrix_smarties._*.HDF5,0.0,To be coded,To be coded,
vac__SiN_spheroid_rx_0.558_rz_2.529_NTheta_0_.tmatrix_smarties._,tmatrix_smarties,spheroid_rx_0.558_rz_2.529_NTheta_0,vac,SiN,/home/melzouka/elzouka_codes_library/Python/SphEM/results/compare_Tmatrix_scattering_fixed_tmatrix_fixed_mesh____test_datastructure/spheroid//vac__SiN_spheroid_rx_0.558_rz_2.529_NTheta_0_.tmatrix_smarties._*.HDF5,0.0,To be coded,To be coded,
vac__SiN_spheroid_rx_8.459_rz_1.282_NTheta_0_.tmatrix_smarties._,tmatrix_smarties,spheroid_rx_8.459_rz_1.282_NTheta_0,vac,SiN,/home/melzouka/elzouka_codes_library/Python/SphEM/results/compare_Tmatrix_scattering_fixed_tmatrix_fixed_mesh____test_datastructure/spheroid//vac__SiN_spheroid_rx_8.459_rz_1.282_NTheta_0_.tmatrix_smarties._*.HDF5,0.0,To be coded,To be coded,
vac__SiN_spheroid_rx_2.074_rz_5.14_NTheta_0_.tmatrix_smarties._,tmatrix_smarties,spheroid_rx_2.074_rz_5.14_NTheta_0,vac,SiN,/home/melzouka/elzouka_codes_library/Python/SphEM/results/compare_Tmatrix_scattering_fixed_tmatrix_fixed_mesh____test_datastructure/spheroid//vac__SiN_spheroid_rx_2.074_rz_5.14_NTheta_0_.tmatrix_smarties._*.HDF5,0.0,To be coded,To be coded,
vac__SiN_spheroid_rx_0.827_rz_0.206_NTheta_0_.tmatrix_smarties._,tmatrix_smarties,spheroid_rx_0.827_rz_0.206_NTheta_0,vac,SiN,/home/melzouka/elzouka_codes_library/Python/SphEM/results/compare_Tmatrix_scattering_fixed_tmatrix_fixed_mesh____test_datastructure/spheroid//vac__SiN_spheroid_rx_0.827_rz_0.206_NTheta_0_.tmatrix_smarties._*.HDF5,0.0,To be coded,To be coded,
vac__SiN_spheroid_rx_4.093_rz_4.586_NTheta_0_.tmatrix_smarties._,tmatrix_smarties,spheroid_rx_4.093_rz_4.586_NTheta_0,vac,SiN,/home/melzouka/elzouka_codes_library/Python/SphEM/results/compare_Tmatrix_scattering_fixed_tmatrix_fixed_mesh____test_datastructure/spheroid//vac__SiN_spheroid_rx_4.093_rz_4.586_NTheta_0_.tmatrix_smarties._*.HDF5,0.0,To be coded,To be coded,
vac__SiN_spheroid_rx_8.617_rz_9.73_NTheta_0_.tmatrix_smarties._,tmatrix_smarties,spheroid_rx_8.617_rz_9.73_NTheta_0,vac,SiN,/home/melzouka/elzouka_codes_library/Python/SphEM/results/compare_Tmatrix_scattering_fixed_tmatrix_fixed_mesh____test_datastructure/spheroid//vac__SiN_spheroid_rx_8.617_rz_9.73_NTheta_0_.tmatrix_smarties._*.HDF5,0.0,To be coded,To be coded,
vac__SiN_spheroid_rx_8.012_rz_5.84_NTheta_0_.tmatrix_smarties._,tmatrix_smarties,spheroid_rx_8.012_rz_5.84_NTheta_0,vac,SiN,/home/melzouka/elzouka_codes_library/Python/SphEM/results/compare_Tmatrix_scattering_fixed_tmatrix_fixed_mesh____test_datastructure/spheroid//vac__SiN_spheroid_rx_8.012_rz_5.84_NTheta_0_.tmatrix_smarties._*.HDF5,0.0,To be coded,To be coded,
vac__SiN_spheroid_rx_0.497_rz_7.382_NTheta_0_.tmatrix_smarties._,tmatrix_smarties,spheroid_rx_0.497_rz_7.382_NTheta_0,vac,SiN,/home/melzouka/elzouka_codes_library/Python/SphEM/results/compare_Tmatrix_scattering_fixed_tmatrix_fixed_mesh____test_datastructure/spheroid//vac__SiN_spheroid_rx_0.497_rz_7.382_NTheta_0_.tmatrix_smarties._*.HDF5,0.0,To be coded,To be coded,
vac__SiN_spheroid_rx_7.409_rz_3.261_NTheta_0_.tmatrix_smarties._,tmatrix_smarties,spheroid_rx_7.409_rz_3.261_NTheta_0,vac,SiN,/home/melzouka/elzouka_codes_library/Python/SphEM/results/compare_Tmatrix_scattering_fixed_tmatrix_fixed_mesh____test_datastructure/spheroid//vac__SiN_spheroid_rx_7.409_rz_3.261_NTheta_0_.tmatrix_smarties._*.HDF5,0.0,To be coded,To be coded,
vac__SiN_spheroid_rx_7.608_rz_0.999_NTheta_0_.tmatrix_smarties._,tmatrix_smarties,spheroid_rx_7.608_rz_0.999_NTheta_0,vac,SiN,/home/melzouka/elzouka_codes_library/Python/SphEM/results/compare_Tmatrix_scattering_fixed_tmatrix_fixed_mesh____test_datastructure/spheroid//vac__SiN_spheroid_rx_7.608_rz_0.999_NTheta_0_.tmatrix_smarties._*.HDF5,0.0,To be coded,To be coded,
vac__SiN_spheroid_rx_2.371_rz_9.142_NTheta_0_.tmatrix_smarties._,tmatrix_smarties,spheroid_rx_2.371_rz_9.142_NTheta_0,vac,SiN,/home/melzouka/elzouka_codes_library/Python/SphEM/results/compare_Tmatrix_scattering_fixed_tmatrix_fixed_mesh____test_datastructure/spheroid//vac__SiN_spheroid_rx_2.371_rz_9.142_NTheta_0_.tmatrix_smarties._*.HDF5,0.0,To be coded,To be coded,
vac__SiN_spheroid_rx_0.592_rz_2.77_NTheta_0_.tmatrix_smarties._,tmatrix_smarties,spheroid_rx_0.592_rz_2.77_NTheta_0,vac,SiN,/home/melzouka/elzouka_codes_library/Python/SphEM/results/compare_Tmatrix_scattering_fixed_tmatrix_fixed_mesh____test_datastructure/spheroid//vac__SiN_spheroid_rx_0.592_rz_2.77_NTheta_0_.tmatrix_smarties._*.HDF5,0.0,To be coded,To be coded,
vac__SiN_spheroid_rx_1.616_rz_8.023_NTheta_0_.tmatrix_smarties._,tmatrix_smarties,spheroid_rx_1.616_rz_8.023_NTheta_0,vac,SiN,/home/melzouka/elzouka_codes_library/Python/SphEM/results/compare_Tmatrix_scattering_fixed_tmatrix_fixed_mesh____test_datastructure/spheroid//vac__SiN_spheroid_rx_1.616_rz_8.023_NTheta_0_.tmatrix_smarties._*.HDF5,0.0,To be coded,To be coded,
vac__SiN_spheroid_rx_2.178_rz_6.761_NTheta_0_.tmatrix_smarties._,tmatrix_smarties,spheroid_rx_2.178_rz_6.761_NTheta_0,vac,SiN,/home/melzouka/elzouka_codes_library/Python/SphEM/results/compare_Tmatrix_scattering_fixed_tmatrix_fixed_mesh____test_datastructure/spheroid//vac__SiN_spheroid_rx_2.178_rz_6.761_NTheta_0_.tmatrix_smarties._*.HDF5,0.0,To be coded,To be coded,
vac__SiN_spheroid_rx_5.511_rz_6.871_NTheta_0_.tmatrix_smarties._,tmatrix_smarties,spheroid_rx_5.511_rz_6.871_NTheta_0,vac,SiN,/home/melzouka/elzouka_codes_library/Python/SphEM/results/compare_Tmatrix_scattering_fixed_tmatrix_fixed_mesh____test_datastructure/spheroid//vac__SiN_spheroid_rx_5.511_rz_6.871_NTheta_0_.tmatrix_smarties._*.HDF5,0.0,To be coded,To be coded,
vac__SiN_spheroid_rx_6.555_rz_8.775_NTheta_0_.tmatrix_smarties._,tmatrix_smarties,spheroid_rx_6.555_rz_8.775_NTheta_0,vac,SiN,/home/melzouka/elzouka_codes_library/Python/SphEM/results/compare_Tmatrix_scattering_fixed_tmatrix_fixed_mesh____test_datastructure/spheroid//vac__SiN_spheroid_rx_6.555_rz_8.775_NTheta_0_.tmatrix_smarties._*.HDF5,0.0,To be coded,To be coded,
vac__SiN_spheroid_rx_1.321_rz_0.298_NTheta_0_.tmatrix_smarties._,tmatrix_smarties,spheroid_rx_1.321_rz_0.298_NTheta_0,vac,SiN,/home/melzouka/elzouka_codes_library/Python/SphEM/results/compare_Tmatrix_scattering_fixed_tmatrix_fixed_mesh____test_datastructure/spheroid//vac__SiN_spheroid_rx_1.321_rz_0.298_NTheta_0_.tmatrix_smarties._*.HDF5,0.0,To be coded,To be coded,
vac__SiN_spheroid_rx_1.058_rz_8.413_NTheta_0_.tmatrix_smarties._,tmatrix_smarties,spheroid_rx_1.058_rz_8.413_NTheta_0,vac,SiN,/home/melzouka/elzouka_codes_library/Python/SphEM/results/compare_Tmatrix_scattering_fixed_tmatrix_fixed_mesh____test_datastructure/spheroid//vac__SiN_spheroid_rx_1.058_rz_8.413_NTheta_0_.tmatrix_smarties._*.HDF5,0.0,To be coded,To be coded,
vac__SiN_spheroid_rx_4.127_rz_3.847_NTheta_0_.tmatrix_smarties._,tmatrix_smarties,spheroid_rx_4.127_rz_3.847_NTheta_0,vac,SiN,/home/melzouka/elzouka_codes_library/Python/SphEM/results/compare_Tmatrix_scattering_fixed_tmatrix_fixed_mesh____test_datastructure/spheroid//vac__SiN_spheroid_rx_4.127_rz_3.847_NTheta_0_.tmatrix_smarties._*.HDF5,0.0,To be coded,To be coded,
vac__SiN_spheroid_rx_3.926_rz_0.504_NTheta_0_.tmatrix_smarties._,tmatrix_smarties,spheroid_rx_3.926_rz_0.504_NTheta_0,vac,SiN,/home/melzouka/elzouka_codes_library/Python/SphEM/results/compare_Tmatrix_scattering_fixed_tmatrix_fixed_mesh____test_datastructure/spheroid//vac__SiN_spheroid_rx_3.926_rz_0.504_NTheta_0_.tmatrix_smarties._*.HDF5,0.0,To be coded,To be coded,
vac__SiN_spheroid_rx_1.05_rz_0.234_NTheta_0_.tmatrix_smarties._,tmatrix_smarties,spheroid_rx_1.05_rz_0.234_NTheta_0,vac,SiN,/home/melzouka/elzouka_codes_library/Python/SphEM/results/compare_Tmatrix_scattering_fixed_tmatrix_fixed_mesh____test_datastructure/spheroid//vac__SiN_spheroid_rx_1.05_rz_0.234_NTheta_0_.tmatrix_smarties._*.HDF5,0.0,To be coded,To be coded,
vac__SiN_spheroid_rx_8.974_rz_0.654_NTheta_0_.tmatrix_smarties._,tmatrix_smarties,spheroid_rx_8.974_rz_0.654_NTheta_0,vac,SiN,/home/melzouka/elzouka_codes_library/Python/SphEM/results/compare_Tmatrix_scattering_fixed_tmatrix_fixed_mesh____test_datastructure/spheroid//vac__SiN_spheroid_rx_8.974_rz_0.654_NTheta_0_.tmatrix_smarties._*.HDF5,0.0,To be coded,To be coded,
vac__SiN_spheroid_rx_1.391_rz_2.751_NTheta_0_.tmatrix_smarties._,tmatrix_smarties,spheroid_rx_1.391_rz_2.751_NTheta_0,vac,SiN,/home/melzouka/elzouka_codes_library/Python/SphEM/results/compare_Tmatrix_scattering_fixed_tmatrix_fixed_mesh____test_datastructure/spheroid//vac__SiN_spheroid_rx_1.391_rz_2.751_NTheta_0_.tmatrix_smarties._*.HDF5,0.0,To be coded,To be coded,
vac__SiN_spheroid_rx_2.25_rz_1.843_NTheta_0_.tmatrix_smarties._,tmatrix_smarties,spheroid_rx_2.25_rz_1.843_NTheta_0,vac,SiN,/home/melzouka/elzouka_codes_library/Python/SphEM/results/compare_Tmatrix_scattering_fixed_tmatrix_fixed_mesh____test_datastructure/spheroid//vac__SiN_spheroid_rx_2.25_rz_1.843_NTheta_0_.tmatrix_smarties._*.HDF5,0.0,To be coded,To be coded,
vac__SiN_spheroid_rx_7.785_rz_5.238_NTheta_0_.tmatrix_smarties._,tmatrix_smarties,spheroid_rx_7.785_rz_5.238_NTheta_0,vac,SiN,/home/melzouka/elzouka_codes_library/Python/SphEM/results/compare_Tmatrix_scattering_fixed_tmatrix_fixed_mesh____test_datastructure/spheroid//vac__SiN_spheroid_rx_7.785_rz_5.238_NTheta_0_.tmatrix_smarties._*.HDF5,0.0,To be coded,To be coded,
vac__SiN_spheroid_rx_6.88_rz_2.673_NTheta_0_.tmatrix_smarties._,tmatrix_smarties,spheroid_rx_6.88_rz_2.673_NTheta_0,vac,SiN,/home/melzouka/elzouka_codes_library/Python/SphEM/results/compare_Tmatrix_scattering_fixed_tmatrix_fixed_mesh____test_datastructure/spheroid//vac__SiN_spheroid_rx_6.88_rz_2.673_NTheta_0_.tmatrix_smarties._*.HDF5,0.0,To be coded,To be coded,
vac__SiN_spheroid_rx_7.588_rz_0.182_NTheta_0_.tmatrix_smarties._,tmatrix_smarties,spheroid_rx_7.588_rz_0.182_NTheta_0,vac,SiN,/home/melzouka/elzouka_codes_library/Python/SphEM/results/compare_Tmatrix_scattering_fixed_tmatrix_fixed_mesh____test_datastructure/spheroid//vac__SiN_spheroid_rx_7.588_rz_0.182_NTheta_0_.tmatrix_smarties._*.HDF5,0.0,To be coded,To be coded,
vac__SiN_spheroid_rx_3.88_rz_4.296_NTheta_0_.tmatrix_smarties._,tmatrix_smarties,spheroid_rx_3.88_rz_4.296_NTheta_0,vac,SiN,/home/melzouka/elzouka_codes_library/Python/SphEM/results/compare_Tmatrix_scattering_fixed_tmatrix_fixed_mesh____test_datastructure/spheroid//vac__SiN_spheroid_rx_3.88_rz_4.296_NTheta_0_.tmatrix_smarties._*.HDF5,0.0,To be coded,To be coded,
vac__SiN_spheroid_rx_3.817_rz_4.097_NTheta_0_.tmatrix_smarties._,tmatrix_smarties,spheroid_rx_3.817_rz_4.097_NTheta_0,vac,SiN,/home/melzouka/elzouka_codes_library/Python/SphEM/results/compare_Tmatrix_scattering_fixed_tmatrix_fixed_mesh____test_datastructure/spheroid//vac__SiN_spheroid_rx_3.817_rz_4.097_NTheta_0_.tmatrix_smarties._*.HDF5,0.0,To be coded,To be coded,
vac__SiN_spheroid_rx_7.461_rz_5.656_NTheta_0_.tmatrix_smarties._,tmatrix_smarties,spheroid_rx_7.461_rz_5.656_NTheta_0,vac,SiN,/home/melzouka/elzouka_codes_library/Python/SphEM/results/compare_Tmatrix_scattering_fixed_tmatrix_fixed_mesh____test_datastructure/spheroid//vac__SiN_spheroid_rx_7.461_rz_5.656_NTheta_0_.tmatrix_smarties._*.HDF5,0.0,To be coded,To be coded,
vac__SiN_spheroid_rx_5.626_rz_1.846_NTheta_0_.tmatrix_smarties._,tmatrix_smarties,spheroid_rx_5.626_rz_1.846_NTheta_0,vac,SiN,/home/melzouka/elzouka_codes_library/Python/SphEM/results/compare_Tmatrix_scattering_fixed_tmatrix_fixed_mesh____test_datastructure/spheroid//vac__SiN_spheroid_rx_5.626_rz_1.846_NTheta_0_.tmatrix_smarties._*.HDF5,0.0,To be coded,To be coded,
vac__SiN_spheroid_rx_4.913_rz_9.182_NTheta_0_.tmatrix_smarties._,tmatrix_smarties,spheroid_rx_4.913_rz_9.182_NTheta_0,vac,SiN,/home/melzouka/elzouka_codes_library/Python/SphEM/results/compare_Tmatrix_scattering_fixed_tmatrix_fixed_mesh____test_datastructure/spheroid//vac__SiN_spheroid_rx_4.913_rz_9.182_NTheta_0_.tmatrix_smarties._*.HDF5,0.0,To be coded,To be coded,
vac__SiN_spheroid_rx_6.252_rz_8.303_NTheta_0_.tmatrix_smarties._,tmatrix_smarties,spheroid_rx_6.252_rz_8.303_NTheta_0,vac,SiN,/home/melzouka/elzouka_codes_library/Python/SphEM/results/compare_Tmatrix_scattering_fixed_tmatrix_fixed_mesh____test_datastructure/spheroid//vac__SiN_spheroid_rx_6.252_rz_8.303_NTheta_0_.tmatrix_smarties._*.HDF5,0.0,To be coded,To be coded,
vac__SiN_spheroid_rx_8.625_rz_0.441_NTheta_0_.tmatrix_smarties._,tmatrix_smarties,spheroid_rx_8.625_rz_0.441_NTheta_0,vac,SiN,/home/melzouka/elzouka_codes_library/Python/SphEM/results/compare_Tmatrix_scattering_fixed_tmatrix_fixed_mesh____test_datastructure/spheroid//vac__SiN_spheroid_rx_8.625_rz_0.441_NTheta_0_.tmatrix_smarties._*.HDF5,0.0,To be coded,To be coded,
vac__SiN_spheroid_rx_8.148_rz_3.772_NTheta_0_.tmatrix_smarties._,tmatrix_smarties,spheroid_rx_8.148_rz_3.772_NTheta_0,vac,SiN,/home/melzouka/elzouka_codes_library/Python/SphEM/results/compare_Tmatrix_scattering_fixed_tmatrix_fixed_mesh____test_datastructure/spheroid//vac__SiN_spheroid_rx_8.148_rz_3.772_NTheta_0_.tmatrix_smarties._*.HDF5,0.0,To be coded,To be coded,
vac__SiN_spheroid_rx_7.609_rz_4.163_NTheta_0_.tmatrix_smarties._,tmatrix_smarties,spheroid_rx_7.609_rz_4.163_NTheta_0,vac,SiN,/home/melzouka/elzouka_codes_library/Python/SphEM/results/compare_Tmatrix_scattering_fixed_tmatrix_fixed_mesh____test_datastructure/spheroid//vac__SiN_spheroid_rx_7.609_rz_4.163_NTheta_0_.tmatrix_smarties._*.HDF5,0.0,To be coded,To be coded,
vac__SiN_spheroid_rx_2.099_rz_7.628_NTheta_0_.tmatrix_smarties._,tmatrix_smarties,spheroid_rx_2.099_rz_7.628_NTheta_0,vac,SiN,/home/melzouka/elzouka_codes_library/Python/SphEM/results/compare_Tmatrix_scattering_fixed_tmatrix_fixed_mesh____test_datastructure/spheroid//vac__SiN_spheroid_rx_2.099_rz_7.628_NTheta_0_.tmatrix_smarties._*.HDF5,0.0,To be coded,To be coded,
vac__SiN_spheroid_rx_1.082_rz_3.466_NTheta_0_.tmatrix_smarties._,tmatrix_smarties,spheroid_rx_1.082_rz_3.466_NTheta_0,vac,SiN,/home/melzouka/elzouka_codes_library/Python/SphEM/results/compare_Tmatrix_scattering_fixed_tmatrix_fixed_mesh____test_datastructure/spheroid//vac__SiN_spheroid_rx_1.082_rz_3.466_NTheta_0_.tmatrix_smarties._*.HDF5,0.0,To be coded,To be coded,
vac__SiN_spheroid_rx_8.574_rz_5.129_NTheta_0_.tmatrix_smarties._,tmatrix_smarties,spheroid_rx_8.574_rz_5.129_NTheta_0,vac,SiN,/home/melzouka/elzouka_codes_library/Python/SphEM/results/compare_Tmatrix_scattering_fixed_tmatrix_fixed_mesh____test_datastructure/spheroid//vac__SiN_spheroid_rx_8.574_rz_5.129_NTheta_0_.tmatrix_smarties._*.HDF5,0.0,To be coded,To be coded,
vac__SiN_spheroid_rx_8.367_rz_7.462_NTheta_0_.tmatrix_smarties._,tmatrix_smarties,spheroid_rx_8.367_rz_7.462_NTheta_0,vac,SiN,/home/melzouka/elzouka_codes_library/Python/SphEM/results/compare_Tmatrix_scattering_fixed_tmatrix_fixed_mesh____test_datastructure/spheroid//vac__SiN_spheroid_rx_8.367_rz_7.462_NTheta_0_.tmatrix_smarties._*.HDF5,0.0,To be coded,To be coded,
vac__SiN_spheroid_rx_0.021_rz_6.112_NTheta_0_.tmatrix_smarties._,tmatrix_smarties,spheroid_rx_0.021_rz_6.112_NTheta_0,vac,SiN,/home/melzouka/elzouka_codes_library/Python/SphEM/results/compare_Tmatrix_scattering_fixed_tmatrix_fixed_mesh____test_datastructure/spheroid//vac__SiN_spheroid_rx_0.021_rz_6.112_NTheta_0_.tmatrix_smarties._*.HDF5,0.0,To be coded,To be coded,
vac__SiN_spheroid_rx_6.517_rz_2.673_NTheta_0_.tmatrix_smarties._,tmatrix_smarties,spheroid_rx_6.517_rz_2.673_NTheta_0,vac,SiN,/home/melzouka/elzouka_codes_library/Python/SphEM/results/compare_Tmatrix_scattering_fixed_tmatrix_fixed_mesh____test_datastructure/spheroid//vac__SiN_spheroid_rx_6.517_rz_2.673_NTheta_0_.tmatrix_smarties._*.HDF5,0.0,To be coded,To be coded,
vac__SiN_spheroid_rx_2.972_rz_1.209_NTheta_0_.tmatrix_smarties._,tmatrix_smarties,spheroid_rx_2.972_rz_1.209_NTheta_0,vac,SiN,/home/melzouka/elzouka_codes_library/Python/SphEM/results/compare_Tmatrix_scattering_fixed_tmatrix_fixed_mesh____test_datastructure/spheroid//vac__SiN_spheroid_rx_2.972_rz_1.209_NTheta_0_.tmatrix_smarties._*.HDF5,0.0,To be coded,To be coded,
vac__SiN_spheroid_rx_4.316_rz_6.672_NTheta_0_.tmatrix_smarties._,tmatrix_smarties,spheroid_rx_4.316_rz_6.672_NTheta_0,vac,SiN,/home/melzouka/elzouka_codes_library/Python/SphEM/results/compare_Tmatrix_scattering_fixed_tmatrix_fixed_mesh____test_datastructure/spheroid//vac__SiN_spheroid_rx_4.316_rz_6.672_NTheta_0_.tmatrix_smarties._*.HDF5,0.0,To be coded,To be coded,
vac__SiN_spheroid_rx_6.657_rz_6.223_NTheta_0_.tmatrix_smarties._,tmatrix_smarties,spheroid_rx_6.657_rz_6.223_NTheta_0,vac,SiN,/home/melzouka/elzouka_codes_library/Python/SphEM/results/compare_Tmatrix_scattering_fixed_tmatrix_fixed_mesh____test_datastructure/spheroid//vac__SiN_spheroid_rx_6.657_rz_6.223_NTheta_0_.tmatrix_smarties._*.HDF5,0.0,To be coded,To be coded,
vac__SiN_spheroid_rx_9.794_rz_9.79_NTheta_0_.tmatrix_smarties._,tmatrix_smarties,spheroid_rx_9.794_rz_9.79_NTheta_0,vac,SiN,/home/melzouka/elzouka_codes_library/Python/SphEM/results/compare_Tmatrix_scattering_fixed_tmatrix_fixed_mesh____test_datastructure/spheroid//vac__SiN_spheroid_rx_9.794_rz_9.79_NTheta_0_.tmatrix_smarties._*.HDF5,0.0,To be coded,To be coded,
vac__SiN_spheroid_rx_4.382_rz_6.353_NTheta_0_.tmatrix_smarties._,tmatrix_smarties,spheroid_rx_4.382_rz_6.353_NTheta_0,vac,SiN,/home/melzouka/elzouka_codes_library/Python/SphEM/results/compare_Tmatrix_scattering_fixed_tmatrix_fixed_mesh____test_datastructure/spheroid//vac__SiN_spheroid_rx_4.382_rz_6.353_NTheta_0_.tmatrix_smarties._*.HDF5,0.0,To be coded,To be coded,
vac__SiN_spheroid_rx_3.574_rz_9.983_NTheta_0_.tmatrix_smarties._,tmatrix_smarties,spheroid_rx_3.574_rz_9.983_NTheta_0,vac,SiN,/home/melzouka/elzouka_codes_library/Python/SphEM/results/compare_Tmatrix_scattering_fixed_tmatrix_fixed_mesh____test_datastructure/spheroid//vac__SiN_spheroid_rx_3.574_rz_9.983_NTheta_0_.tmatrix_smarties._*.HDF5,0.0,To be coded,To be coded,
vac__SiN_spheroid_rx_7.516_rz_1.44_NTheta_0_.tmatrix_smarties._,tmatrix_smarties,spheroid_rx_7.516_rz_1.44_NTheta_0,vac,SiN,/home/melzouka/elzouka_codes_library/Python/SphEM/results/compare_Tmatrix_scattering_fixed_tmatrix_fixed_mesh____test_datastructure/spheroid//vac__SiN_spheroid_rx_7.516_rz_1.44_NTheta_0_.tmatrix_smarties._*.HDF5,0.0,To be coded,To be coded,
vac__SiN_spheroid_rx_0.26_rz_2.344_NTheta_0_.tmatrix_smarties._,tmatrix_smarties,spheroid_rx_0.26_rz_2.344_NTheta_0,vac,SiN,/home/melzouka/elzouka_codes_library/Python/SphEM/results/compare_Tmatrix_scattering_fixed_tmatrix_fixed_mesh____test_datastructure/spheroid//vac__SiN_spheroid_rx_0.26_rz_2.344_NTheta_0_.tmatrix_smarties._*.HDF5,0.0,To be coded,To be coded,
vac__SiN_spheroid_rx_8.333_rz_3.515_NTheta_0_.tmatrix_smarties._,tmatrix_smarties,spheroid_rx_8.333_rz_3.515_NTheta_0,vac,SiN,/home/melzouka/elzouka_codes_library/Python/SphEM/results/compare_Tmatrix_scattering_fixed_tmatrix_fixed_mesh____test_datastructure/spheroid//vac__SiN_spheroid_rx_8.333_rz_3.515_NTheta_0_.tmatrix_smarties._*.HDF5,0.0,To be coded,To be coded,
vac__SiN_spheroid_rx_4.843_rz_5.729_NTheta_0_.tmatrix_smarties._,tmatrix_smarties,spheroid_rx_4.843_rz_5.729_NTheta_0,vac,SiN,/home/melzouka/elzouka_codes_library/Python/SphEM/results/compare_Tmatrix_scattering_fixed_tmatrix_fixed_mesh____test_datastructure/spheroid//vac__SiN_spheroid_rx_4.843_rz_5.729_NTheta_0_.tmatrix_smarties._*.HDF5,0.0,To be coded,To be coded,
vac__SiN_spheroid_rx_6.573_rz_5.442_NTheta_0_.tmatrix_smarties._,tmatrix_smarties,spheroid_rx_6.573_rz_5.442_NTheta_0,vac,SiN,/home/melzouka/elzouka_codes_library/Python/SphEM/results/compare_Tmatrix_scattering_fixed_tmatrix_fixed_mesh____test_datastructure/spheroid//vac__SiN_spheroid_rx_6.573_rz_5.442_NTheta_0_.tmatrix_smarties._*.HDF5,0.0,To be coded,To be coded,
vac__SiN_spheroid_rx_3.457_rz_0.767_NTheta_0_.tmatrix_smarties._,tmatrix_smarties,spheroid_rx_3.457_rz_0.767_NTheta_0,vac,SiN,/home/melzouka/elzouka_codes_library/Python/SphEM/results/compare_Tmatrix_scattering_fixed_tmatrix_fixed_mesh____test_datastructure/spheroid//vac__SiN_spheroid_rx_3.457_rz_0.767_NTheta_0_.tmatrix_smarties._*.HDF5,0.0,To be coded,To be coded,
vac__SiN_spheroid_rx_6.604_rz_0.116_NTheta_0_.tmatrix_smarties._,tmatrix_smarties,spheroid_rx_6.604_rz_0.116_NTheta_0,vac,SiN,/home/melzouka/elzouka_codes_library/Python/SphEM/results/compare_Tmatrix_scattering_fixed_tmatrix_fixed_mesh____test_datastructure/spheroid//vac__SiN_spheroid_rx_6.604_rz_0.116_NTheta_0_.tmatrix_smarties._*.HDF5,0.0,To be coded,To be coded,
vac__SiN_spheroid_rx_8.416_rz_9.33_NTheta_0_.tmatrix_smarties._,tmatrix_smarties,spheroid_rx_8.416_rz_9.33_NTheta_0,vac,SiN,/home/melzouka/elzouka_codes_library/Python/SphEM/results/compare_Tmatrix_scattering_fixed_tmatrix_fixed_mesh____test_datastructure/spheroid//vac__SiN_spheroid_rx_8.416_rz_9.33_NTheta_0_.tmatrix_smarties._*.HDF5,0.0,To be coded,To be coded,
vac__SiN_spheroid_rx_4.179_rz_4.368_NTheta_0_.tmatrix_smarties._,tmatrix_smarties,spheroid_rx_4.179_rz_4.368_NTheta_0,vac,SiN,/home/melzouka/elzouka_codes_library/Python/SphEM/results/compare_Tmatrix_scattering_fixed_tmatrix_fixed_mesh____test_datastructure/spheroid//vac__SiN_spheroid_rx_4.179_rz_4.368_NTheta_0_.tmatrix_smarties._*.HDF5,0.0,To be coded,To be coded,
